Title,Author,Updated,Link,Tag,Search,ID
"Better by you, better than me, chatgpt3 as writing assistance in
  students essays",Ivan Jerkovic,2023-10-31,http://arxiv.org/pdf/2302.04536v2,cs.AI,GPT,2302.04536v2
"Neuroformer: Multimodal and Multitask Generative Pretraining for Brain
  Data",Spencer LaVere Smith,2023-10-31,http://arxiv.org/pdf/2311.00136v1,q-bio.NC,GPT,2311.00136v1
"Generative Pre-trained Transformer for Vietnamese Community-based
  COVID-19 Question Answering",Khiem Vinh Tran,2023-10-31,http://arxiv.org/pdf/2310.14602v2,cs.CL,GPT,2310.14602v2
Data Augmentation for Emotion Detection in Small Imbalanced Text Data,Oscar Fox,2023-10-30,http://arxiv.org/pdf/2310.17015v3,cs.CL,GPT,2310.17015v3
"LitCab: Lightweight Calibration of Language Models on Outputs of Varied
  Lengths",Lu Wang,2023-10-30,http://arxiv.org/pdf/2310.19208v1,cs.CL,GPT,2310.19208v1
"LightLM: A Lightweight Deep and Narrow Language Model for Generative
  Recommendation",Yongfeng Zhang,2023-10-30,http://arxiv.org/pdf/2310.17488v2,cs.IR,GPT,2310.17488v2
"Herd: Using multiple, smaller LLMs to match the performances of
  proprietary, large LLMs via an intelligent composer",Matt Thomson,2023-10-30,http://arxiv.org/pdf/2310.19902v1,cs.AI,GPT,2310.19902v1
A new economic and financial theory of money,Sharon Sievert,2023-10-30,http://arxiv.org/pdf/2310.04986v4,econ.TH,GPT,2310.04986v4
"From Chatbots to PhishBots? -- Preventing Phishing scams created using
  ChatGPT, Google Bard and Claude",Shirin Nilizadeh,2023-10-29,http://arxiv.org/pdf/2310.19181v1,cs.CR,GPT,2310.19181v1
Prodigy: An Expeditiously Adaptive Parameter-Free Learner,Aaron Defazio,2023-10-29,http://arxiv.org/pdf/2306.06101v3,cs.LG,GPT,2306.06101v3
"Keyword Augmented Retrieval: Novel framework for Information Retrieval
  integrated with speech interface",Rahul Sundar,2023-10-29,http://arxiv.org/pdf/2310.04205v2,cs.IR,GPT,2310.04205v2
"SPAE: Semantic Pyramid AutoEncoder for Multimodal Generation with Frozen
  LLMs",Lu Jiang,2023-10-28,http://arxiv.org/pdf/2306.17842v3,cs.CV,GPT,2306.17842v3
"The Synergy of Speculative Decoding and Batching in Serving Large
  Language Models",Gennady Pekhimenko,2023-10-28,http://arxiv.org/pdf/2310.18813v1,cs.LG,GPT,2310.18813v1
"DORIS-MAE: Scientific Document Retrieval using Multi-level Aspect-based
  Queries",Ramamohan Paturi,2023-10-28,http://arxiv.org/pdf/2310.04678v3,cs.IR,GPT,2310.04678v3
Goal-Conditioned Predictive Coding for Offline Reinforcement Learning,Chen Sun,2023-10-28,http://arxiv.org/pdf/2307.03406v2,cs.LG,GPT,2307.03406v2
"GPT-4 Vision on Medical Image Classification -- A Case Study on COVID-19
  Dataset",Heng Huang,2023-10-27,http://arxiv.org/pdf/2310.18498v1,eess.IV,GPT,2310.18498v1
FP8-LM: Training FP8 Large Language Models,Peng Cheng,2023-10-27,http://arxiv.org/pdf/2310.18313v1,cs.LG,GPT,2310.18313v1
"Lost in Translation, Found in Spans: Identifying Claims in Multilingual
  Social Media",Preslav Nakov,2023-10-27,http://arxiv.org/pdf/2310.18205v1,cs.CL,GPT,2310.18205v1
"Effects of sub-word segmentation on performance of transformer language
  models",Roman Yangarber,2023-10-26,http://arxiv.org/pdf/2305.05480v3,cs.CL,GPT,2305.05480v3
"Can LLMs Grade Short-answer Reading Comprehension Questions :
  Foundational Literacy Assessment in LMICs",Joshua McGrane,2023-10-26,http://arxiv.org/pdf/2310.18373v1,cs.CL,GPT,2310.18373v1
ZipLM: Inference-Aware Structured Pruning of Language Models,Dan Alistarh,2023-10-26,http://arxiv.org/pdf/2302.04089v2,cs.LG,GPT,2302.04089v2
"ZeroQuant-HERO: Hardware-Enhanced Robust Optimized Post-Training
  Quantization Framework for W8A8 Transformers",Yuxiong He,2023-10-26,http://arxiv.org/pdf/2310.17723v1,cs.LG,GPT,2310.17723v1
"''Fifty Shades of Bias'': Normative Ratings of Gender Bias in GPT
  Generated English Text",Kalika Bali,2023-10-26,http://arxiv.org/pdf/2310.17428v1,cs.CL,GPT,2310.17428v1
"Sliceformer: Make Multi-head Attention as Simple as Sorting in
  Discriminative Tasks",Hongteng Xu,2023-10-26,http://arxiv.org/pdf/2310.17683v1,cs.LG,GPT,2310.17683v1
"How well can machine-generated texts be identified and can language
  models be trained to avoid identification?",Gabi Dreo Rodosek,2023-10-25,http://arxiv.org/pdf/2310.16992v1,cs.CL,GPT,2310.16992v1
CLEX: Continuous Length Extrapolation for Large Language Models,Lidong Bing,2023-10-25,http://arxiv.org/pdf/2310.16450v1,cs.CL,GPT,2310.16450v1
An Early Evaluation of GPT-4V(ision),Bing Qin,2023-10-25,http://arxiv.org/pdf/2310.16534v1,cs.CL,GPT,2310.16534v1
"RCAgent: Cloud Root Cause Analysis by Autonomous Agents with
  Tool-Augmented Large Language Models",Qingsong Wen,2023-10-25,http://arxiv.org/pdf/2310.16340v1,cs.SE,GPT,2310.16340v1
JASMINE: Arabic GPT Models for Few-Shot Learning,Md Tawkat Islam Khondaker,2023-10-24,http://arxiv.org/pdf/2212.10755v2,cs.CL,GPT,2212.10755v2
"SynerGPT: In-Context Learning for Personalized Drug Synergy Prediction
  and Drug Design",Tom Hope,2023-10-24,http://arxiv.org/pdf/2307.11694v2,cs.AI,GPT,2307.11694v2
"GPT-Fathom: Benchmarking Large Language Models to Decipher the
  Evolutionary Path towards GPT-4 and Beyond",Kevin Chen-Chuan Chang,2023-10-23,http://arxiv.org/pdf/2309.16583v3,cs.CL,GPT,2309.16583v3
"Harnessing Explanations: LLM-to-LM Interpreter for Enhanced
  Text-Attributed Graph Representation Learning",Bryan Hooi,2023-10-23,http://arxiv.org/pdf/2305.19523v3,cs.LG,GPT,2305.19523v3
"HallusionBench: You See What You Think? Or You Think What You See? An
  Image-Context Reasoning Benchmark Challenging for GPT-4V(ision), LLaVA-1.5,
  and Other Multi-modality Models",Tianyi Zhou,2023-10-23,http://arxiv.org/pdf/2310.14566v1,cs.CV,GPT,2310.14566v1
Evaluating the Knowledge Base Completion Potential of GPT,Gerhard Weikum,2023-10-23,http://arxiv.org/pdf/2310.14771v1,cs.CL,GPT,2310.14771v1
"Qualifying Chinese Medical Licensing Examination with Knowledge Enhanced
  Generative Pre-training Model",Jie Yang,2023-10-22,http://arxiv.org/pdf/2305.10163v2,cs.CL,GPT,2305.10163v2
"Bridging Code Semantic and LLMs: Semantic Chain-of-Thought Prompting for
  Code Generation",Xiangke Liao,2023-10-22,http://arxiv.org/pdf/2310.10698v2,cs.CL,GPT,2310.10698v2
"Is ChatGPT a game changer for geocoding -- a benchmark for geocoding
  address parsing techniques",Daniel W. Goldberg,2023-10-22,http://arxiv.org/pdf/2310.14360v1,cs.CL,GPT,2310.14360v1
"GPT-RE: In-context Learning for Relation Extraction using Large Language
  Models",Sadao Kurohashi,2023-10-22,http://arxiv.org/pdf/2305.02105v2,cs.CL,GPT,2305.02105v2
GEMBA-MQM: Detecting Translation Quality Error Spans with GPT-4,Christian Federmann,2023-10-21,http://arxiv.org/pdf/2310.13988v1,cs.CL,GPT,2310.13988v1
Equivariant Transformer is all you need,Yuki Nagai,2023-10-20,http://arxiv.org/pdf/2310.13222v1,hep-lat,GPT,2310.13222v1
"Robust Training for Conversational Question Answering Models with
  Reinforced Reformulation Generation",Gerhard Weikum,2023-10-20,http://arxiv.org/pdf/2310.13505v1,cs.CL,GPT,2310.13505v1
Tuna: Instruction Tuning using Feedback from Large Language Models,Furu Wei,2023-10-20,http://arxiv.org/pdf/2310.13385v1,cs.CL,GPT,2310.13385v1
Can LLMs facilitate interpretation of pre-trained language models?,Fahim Dalvi,2023-10-20,http://arxiv.org/pdf/2305.13386v2,cs.CL,GPT,2305.13386v2
3D-GPT: Procedural 3D Modeling with Large Language Models,Stephen Gould,2023-10-19,http://arxiv.org/pdf/2310.12945v1,cs.CV,GPT,2310.12945v1
Voicebox: Text-Guided Multilingual Universal Speech Generation at Scale,Wei-Ning Hsu,2023-10-19,http://arxiv.org/pdf/2306.15687v2,eess.AS,GPT,2306.15687v2
LASER: Linear Compression in Wireless Distributed Optimization,Michael C. Gastpar,2023-10-19,http://arxiv.org/pdf/2310.13033v1,cs.NE,GPT,2310.13033v1
"NavGPT: Explicit Reasoning in Vision-and-Language Navigation with Large
  Language Models",Qi Wu,2023-10-19,http://arxiv.org/pdf/2305.16986v3,cs.CV,GPT,2305.16986v3
"The Shifted and The Overlooked: A Task-oriented Investigation of
  User-GPT Interactions",Jiawei Han,2023-10-19,http://arxiv.org/pdf/2310.12418v1,cs.CL,GPT,2310.12418v1
"Shall We Pretrain Autoregressive Language Models with Retrieval? A
  Comprehensive Study",Bryan Catanzaro,2023-10-19,http://arxiv.org/pdf/2304.06762v2,cs.CL,GPT,2304.06762v2
"Lost in Translation: When GPT-4V(ision) Can't See Eye to Eye with Text.
  A Vision-Language-Consistency Analysis of VLLMs and Beyond",Ning Shi,2023-10-19,http://arxiv.org/pdf/2310.12520v1,cs.CL,GPT,2310.12520v1
"DiagrammerGPT: Generating Open-Domain, Open-Platform Diagrams via LLM
  Planning",Mohit Bansal,2023-10-18,http://arxiv.org/pdf/2310.12128v1,cs.CV,GPT,2310.12128v1
"Aging with GRACE: Lifelong Model Editing with Discrete Key-Value
  Adaptors",Marzyeh Ghassemi,2023-10-18,http://arxiv.org/pdf/2211.11031v5,cs.LG,GPT,2211.11031v5
"Solving the multiplication problem of a large language model system
  using a graph-based method",U. Rajendra Acharya,2023-10-18,http://arxiv.org/pdf/2310.13016v1,cs.OH,GPT,2310.13016v1
Monarch Mixer: A Simple Sub-Quadratic GEMM-Based Architecture,Christopher Ré,2023-10-18,http://arxiv.org/pdf/2310.12109v1,cs.LG,GPT,2310.12109v1
"KG-GPT: A General Framework for Reasoning on Knowledge Graphs Using
  Large Language Models",Edward Choi,2023-10-17,http://arxiv.org/pdf/2310.11220v1,cs.CL,GPT,2310.11220v1
"Artificial Neuropsychology: Are Large Language Models Developing
  Executive Functions?",Hernan Ceferino Vazquez,2023-10-17,http://arxiv.org/pdf/2305.04134v2,cs.AI,GPT,2305.04134v2
"Sophia: A Scalable Stochastic Second-order Optimizer for Language Model
  Pre-training",Tengyu Ma,2023-10-17,http://arxiv.org/pdf/2305.14342v3,cs.LG,GPT,2305.14342v3
"Can GPT-4V(ision) Serve Medical Applications? Case Studies on GPT-4V for
  Multimodal Medical Diagnosis",Weidi Xie,2023-10-17,http://arxiv.org/pdf/2310.09909v2,cs.CV,GPT,2310.09909v2
Set-of-Mark Prompting Unleashes Extraordinary Visual Grounding in GPT-4V,Jianfeng Gao,2023-10-17,http://arxiv.org/pdf/2310.11441v1,cs.CV,GPT,2310.11441v1
"Legal Question-Answering in the Indian Context: Efficacy, Challenges,
  and Potential of Modern AI Models",Arnab Bhattacharya,2023-10-16,http://arxiv.org/pdf/2309.14735v2,cs.CL,GPT,2309.14735v2
Gotta be SAFE: A New Framework for Molecular Design,Prudencio Tossou,2023-10-16,http://arxiv.org/pdf/2310.10773v1,cs.LG,GPT,2310.10773v1
Data Contamination Through the Lens of Time,Samuel Dooley,2023-10-16,http://arxiv.org/pdf/2310.10628v1,cs.CL,GPT,2310.10628v1
GPT-Driver: Learning to Drive with GPT,Yue Wang,2023-10-16,http://arxiv.org/pdf/2310.01415v2,cs.CV,GPT,2310.01415v2
Configuration Validation with Large Language Models,Tianyin Xu,2023-10-15,http://arxiv.org/pdf/2310.09690v1,cs.SE,GPT,2310.09690v1
"Multimodal Analysis Of Google Bard And GPT-Vision: Experiments In Visual
  Reasoning",Samantha Elizabeth Miller Noever,2023-10-14,http://arxiv.org/pdf/2309.16705v2,cs.CV,GPT,2309.16705v2
Autonomous Tree-search Ability of Large Language Models,Chuang Gan,2023-10-14,http://arxiv.org/pdf/2310.10686v1,cs.CL,GPT,2310.10686v1
How Robust is Google's Bard to Adversarial Image Attacks?,Jun Zhu,2023-10-14,http://arxiv.org/pdf/2309.11751v2,cs.CV,GPT,2309.11751v2
"Training Generative Question-Answering on Synthetic Data Obtained from
  an Instruct-tuned Model",Tatsuya Ishigaki,2023-10-13,http://arxiv.org/pdf/2310.08072v2,cs.CL,GPT,2310.08072v2
"What should I Ask: A Knowledge-driven Approach for Follow-up Questions
  Generation in Conversational Surveys",Hari Sundaram,2023-10-13,http://arxiv.org/pdf/2205.10977v2,cs.CL,GPT,2205.10977v2
Table-GPT: Table-tuned GPT for Diverse Table Tasks,Surajit Chaudhuri,2023-10-13,http://arxiv.org/pdf/2310.09263v1,cs.CL,GPT,2310.09263v1
SmoothLLM: Defending Large Language Models Against Jailbreaking Attacks,George J. Pappas,2023-10-13,http://arxiv.org/pdf/2310.03684v2,cs.LG,GPT,2310.03684v2
"Automated Claim Matching with Large Language Models: Empowering
  Fact-Checkers in the Fight Against Misinformation",Emilio Ferrara,2023-10-13,http://arxiv.org/pdf/2310.09223v1,cs.CL,GPT,2310.09223v1
Privacy-Preserving Encrypted Low-Dose CT Denoising,Yi Zhang,2023-10-13,http://arxiv.org/pdf/2310.09101v1,cs.CR,GPT,2310.09101v1
"TEMPO: Prompt-based Generative Pre-trained Transformer for Time Series
  Forecasting",Yan Liu,2023-10-12,http://arxiv.org/pdf/2310.04948v2,cs.LG,GPT,2310.04948v2
Evaluating Factual Consistency of Summaries with Large Language Models,Junxian He,2023-10-12,http://arxiv.org/pdf/2305.14069v2,cs.CL,GPT,2305.14069v2
"HoneyBee: Progressive Instruction Finetuning of Large Language Models
  for Materials Science",Bang Liu,2023-10-12,http://arxiv.org/pdf/2310.08511v1,cs.CL,GPT,2310.08511v1
mGPT: Few-Shot Learners Go Multilingual,Tatiana Shavrina,2023-10-12,http://arxiv.org/pdf/2204.07580v2,cs.CL,GPT,2204.07580v2
MemGPT: Towards LLMs as Operating Systems,Joseph E. Gonzalez,2023-10-12,http://arxiv.org/pdf/2310.08560v1,cs.AI,GPT,2310.08560v1
QASiNa: Religious Domain Question Answering using Sirah Nabawiyah,Alham Fikri Aji,2023-10-12,http://arxiv.org/pdf/2310.08102v1,cs.CL,GPT,2310.08102v1
"Harnessing Large Language Models' Empathetic Response Generation
  Capabilities for Online Mental Health Counselling Support",Aravind Sesagiri Raamkumar,2023-10-12,http://arxiv.org/pdf/2310.08017v1,cs.CL,GPT,2310.08017v1
Multiclass Classification of Policy Documents with Large Language Models,Christoffer Koch Florczak,2023-10-12,http://arxiv.org/pdf/2310.08167v1,cs.CL,GPT,2310.08167v1
"GPT-4 as an Agronomist Assistant? Answering Agriculture Exams Using
  Large Language Models",Ranveer Chandra,2023-10-12,http://arxiv.org/pdf/2310.06225v2,cs.AI,GPT,2310.06225v2
"Linear Latent World Models in Simple Transformers: A Case Study on
  Othello-GPT",Jeffery Chiu,2023-10-12,http://arxiv.org/pdf/2310.07582v2,cs.LG,GPT,2310.07582v2
UPRISE: Universal Prompt Retrieval for Improving Zero-Shot Evaluation,Qi Zhang,2023-10-11,http://arxiv.org/pdf/2303.08518v3,cs.CL,GPT,2303.08518v3
The Dawn of LMMs: Preliminary Explorations with GPT-4V(ision),Lijuan Wang,2023-10-11,http://arxiv.org/pdf/2309.17421v2,cs.CV,GPT,2309.17421v2
"LauraGPT: Listen, Attend, Understand, and Regenerate Audio with GPT",Shiliang Zhang,2023-10-11,http://arxiv.org/pdf/2310.04673v3,cs.SD,GPT,2310.04673v3
"DiffNAS: Bootstrapping Diffusion Models by Prompting for Better
  Architectures",Chang Xu,2023-10-10,http://arxiv.org/pdf/2310.04750v2,cs.AI,GPT,2310.04750v2
"GPT-MolBERTa: GPT Molecular Features Language Model for molecular
  property prediction",Amir Barati Farimani,2023-10-10,http://arxiv.org/pdf/2310.03030v3,physics.chem-ph,GPT,2310.03030v3
"An experiment on an automated literature survey of data-driven speech
  enhancement methods",Elias Zea,2023-10-10,http://arxiv.org/pdf/2310.06260v1,cs.SD,GPT,2310.06260v1
Abstractive Summarization of Large Document Collections Using GPT,Christopher G. Healey,2023-10-09,http://arxiv.org/pdf/2310.05690v1,cs.AI,GPT,2310.05690v1
LLM for SoC Security: A Paradigm Shift,Farimah Farahmandi,2023-10-09,http://arxiv.org/pdf/2310.06046v1,cs.CR,GPT,2310.06046v1
Foundation Models Meet Visualizations: Challenges and Opportunities,Shixia Liu,2023-10-09,http://arxiv.org/pdf/2310.05771v1,cs.LG,GPT,2310.05771v1
GPT-who: An Information Density-based Machine-Generated Text Detector,Dongwon Lee,2023-10-09,http://arxiv.org/pdf/2310.06202v1,cs.CL,GPT,2310.06202v1
RelBERT: Embedding Relations with Language Models,Steven Schockaert,2023-10-08,http://arxiv.org/pdf/2310.00299v2,cs.CL,GPT,2310.00299v2
GPT-NER: Named Entity Recognition via Large Language Models,Guoyin Wang,2023-10-07,http://arxiv.org/pdf/2304.10428v4,cs.CL,GPT,2304.10428v4
"Question-focused Summarization by Decomposing Articles into Facts and
  Opinions and Retrieving Entities",Vishal Kalakonnavar,2023-10-07,http://arxiv.org/pdf/2310.04880v1,cs.AI,GPT,2310.04880v1
"FinGPT: Instruction Tuning Benchmark for Open-Source Large Language
  Models in Financial Datasets",Christina Dan Wang,2023-10-07,http://arxiv.org/pdf/2310.04793v1,cs.CL,GPT,2310.04793v1
Large Language Models,Michael R. Douglas,2023-10-06,http://arxiv.org/pdf/2307.05782v2,cs.CL,GPT,2307.05782v2
"Benchmarking a foundation LLM on its ability to re-label structure names
  in accordance with the AAPM TG-263 report",Wei Liu,2023-10-05,http://arxiv.org/pdf/2310.03874v1,physics.med-ph,GPT,2310.03874v1
"Physics of Language Models: Part 1, Context-Free Grammar",Yuanzhi Li,2023-10-05,http://arxiv.org/pdf/2305.13673v2,cs.CL,GPT,2305.13673v2
"DNA-GPT: Divergent N-Gram Analysis for Training-Free Detection of
  GPT-Generated Text",Haifeng Chen,2023-10-04,http://arxiv.org/pdf/2305.17359v2,cs.CL,GPT,2305.17359v2
"Memoria: Hebbian Memory Architecture for Human-Like Sequential
  Processing",JinYeong Bak,2023-10-04,http://arxiv.org/pdf/2310.03052v1,cs.LG,GPT,2310.03052v1
"Dynamic LLM-Agent Network: An LLM-agent Collaboration Framework with
  Agent Team Optimization",Diyi Yang,2023-10-03,http://arxiv.org/pdf/2310.02170v1,cs.CL,GPT,2310.02170v1
CAT-LM: Training Language Models on Aligned Code And Tests,Vincent J. Hellendoorn,2023-10-02,http://arxiv.org/pdf/2310.01602v1,cs.SE,GPT,2310.01602v1
"Sparkles: Unlocking Chats Across Multiple Images for Multimodal
  Instruction-Following Models",Yutong Lu,2023-10-02,http://arxiv.org/pdf/2308.16463v2,cs.CV,GPT,2308.16463v2
GenSim: Generating Robotic Simulation Tasks via Large Language Models,Xiaolong Wang,2023-10-02,http://arxiv.org/pdf/2310.01361v1,cs.LG,GPT,2310.01361v1
"Analyzing and Mitigating Object Hallucination in Large Vision-Language
  Models",Huaxiu Yao,2023-10-01,http://arxiv.org/pdf/2310.00754v1,cs.LG,GPT,2310.00754v1
"Robust Sentiment Analysis for Low Resource languages Using Data
  Augmentation Approaches: A Case Study in Marathi",Raviraj Joshi,2023-10-01,http://arxiv.org/pdf/2310.00734v1,cs.CL,GPT,2310.00734v1
GPT-FL: Generative Pre-trained Model-Assisted Federated Learning,Salman Avestimehr,2023-09-29,http://arxiv.org/pdf/2306.02210v3,cs.LG,GPT,2306.02210v3
"Training and inference of large language models using 8-bit floating
  point",Andrew William Fitzgibbon,2023-09-29,http://arxiv.org/pdf/2309.17224v1,cs.LG,GPT,2309.17224v1
Large Language Model Soft Ideologization via AI-Self-Consciousness,Xiaozhong Liu,2023-09-28,http://arxiv.org/pdf/2309.16167v1,cs.CL,GPT,2309.16167v1
"Q-Bench: A Benchmark for General-Purpose Foundation Models on Low-level
  Vision",Weisi Lin,2023-09-28,http://arxiv.org/pdf/2309.14181v2,cs.CV,GPT,2309.14181v2
